session_id,neuron_index,cell_specimen_id,importance_rank,mean_importance,std_importance,selection_frequency,selected_any_fold,stable_selected,coefficient_orientation_0,coefficient_orientation_45,coefficient_orientation_90,coefficient_orientation_135,coefficient_orientation_180,coefficient_orientation_225,coefficient_orientation_270,coefficient_orientation_315
512270518,23,517447316,1,0.27989897692664945,0.01244733102475486,1.0,True,True,0.8939184229146697,0.0,0.0,0.0,1.3452733924985258,0.0,0.0,0.0
512270518,24,517447298,2,0.264218429432204,0.025594369317582667,1.0,True,True,0.0,0.0,1.393685082984974,0.0,0.0,0.0,0.7200623524726586,0.0
512270518,32,517447543,3,0.19914137110375885,0.023591037187050697,1.0,True,True,0.0,0.0,0.0,0.47234556097196656,0.0,0.0,0.0,1.1207854078581043
512270518,31,517447641,4,0.1746089347250251,0.013994116468849063,1.0,True,True,0.0,0.0,0.0,1.0043492065022506,0.0,0.0,0.0,0.3925222712979504
512270518,46,517447568,5,0.15314834233908067,0.006142347319160585,1.0,True,True,1.2251867387126454,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512270518,7,517447755,6,0.1458537300527807,0.015625099111491302,1.0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1668298404222457
512270518,73,517447503,7,0.11097673510995307,0.01620971543589845,1.0,True,True,0.0,0.0,0.0,0.4017626584671789,0.0,-0.10182202803549649,0.0,0.38422919437694925
512270518,53,517447676,8,0.10776566197703699,0.008532074972934468,1.0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.8621252958162959,0.0
512270518,13,517447245,9,0.08412366407500917,0.025193475399832122,1.0,True,True,0.0,-0.08855431369314638,0.0,0.31869846560906573,0.11015503420714982,-0.10173156899250912,0.0,0.0538499300982022
512270518,77,517447448,10,0.08188247925760864,0.005442450240378432,1.0,True,True,0.0,0.0,0.6531681435515487,0.0,0.0,0.0,0.0018916905093203985,0.0
512270518,30,517447786,11,0.08162423121090526,0.010037495597895576,1.0,True,True,0.0,0.0,0.0,0.0,0.6529938496872421,0.0,0.0,0.0
512270518,58,517447220,12,0.07319893782678558,0.015882769922413012,1.0,True,True,0.0,0.0,0.37504147304265806,0.0,0.0,0.0,0.21055002957162658,0.0
