session_id,neuron_index,cell_specimen_id,importance_rank,mean_importance,std_importance,selection_frequency,selected_any_fold,stable_selected,coefficient_orientation_0,coefficient_orientation_45,coefficient_orientation_90,coefficient_orientation_135,coefficient_orientation_180,coefficient_orientation_225,coefficient_orientation_270,coefficient_orientation_315
531348161,72,540766126,1,0.17902926300094085,0.00855787405896339,1.0,True,True,0.0,0.0,0.0,0.0,0.0,1.4322341040075268,0.0,0.0
531348161,139,540765563,2,0.1571480694640556,0.007308292002451922,1.0,True,True,0.0,1.2268920287502223,0.0,0.0,0.0,0.030292526962222337,0.0,0.0
531348161,21,540766302,3,0.14470147981403178,0.01394318347089795,1.0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.1576118385122542,0.0
531348161,91,540765242,4,0.14340505292851524,0.02565653353410375,1.0,True,True,0.0,0.0,0.0,0.0,1.147240423428122,0.0,0.0,0.0
531348161,78,540765454,5,0.1363931565150272,0.007359088651932168,1.0,True,True,0.0,0.0,0.0,1.0911452521202176,0.0,0.0,0.0,0.0
531348161,86,540765464,6,0.10673892349192737,0.005228686762558319,1.0,True,True,0.853911387935419,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531348161,119,540765330,7,0.09499405756527587,0.006830233777215327,1.0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.759952460522207,0.0
531348161,110,540766286,8,0.09389716372618485,0.01255079714589749,1.0,True,True,0.2828751377970712,0.0,0.0,0.0,0.0,0.0,0.0,0.4683021720124076
531348161,169,540765908,9,0.09143582454518528,0.01629772736274648,1.0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7314865963614823
531348161,32,540765842,10,0.08912834482400941,0.0065783076642201965,1.0,True,True,0.0,0.0,0.0,0.0,0.7130267585920753,0.0,0.0,0.0
531348161,63,540766244,11,0.08807317336812368,0.01458319957874362,1.0,True,True,0.7045853869449894,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531348161,65,540765649,12,0.07149297237762695,0.012344884264752713,1.0,True,True,0.0,0.0,0.5719437790210156,0.0,0.0,0.0,0.0,0.0
531348161,135,540765229,13,0.06905931482259825,0.00964986932058422,1.0,True,True,0.0,0.552474518580786,0.0,0.0,0.0,0.0,0.0,0.0
531348161,52,540766258,14,0.0655115701128756,0.015345552228046351,1.0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5240925609030048
531348161,136,540765359,15,0.05550186143495804,0.01739435769420323,1.0,True,True,0.0,0.0,0.049327143194631745,0.3946877482850326,0.0,0.0,0.0,0.0
531348161,33,540765252,16,0.04904790474914359,0.0091736853229167,1.0,True,True,0.0,0.0,0.0,0.0,0.0,0.3923832379931487,0.0,0.0
531348161,54,540765190,17,0.04289768463020503,0.0069376664410582736,1.0,True,True,0.34318147704164026,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531348161,37,540766266,18,0.041732671505133344,0.009619832664521223,1.0,True,True,0.0,0.0,0.33386137204106675,0.0,0.0,0.0,0.0,0.0
531348161,24,540765824,19,0.04114793147407292,0.019423637092728926,1.0,True,True,0.0,0.0,0.0,0.0,0.0,0.32918345179258335,0.0,0.0
