session_id,cell_specimen_id,mean_importance,selection_frequency,coefficient_orientation_0,coefficient_orientation_45,coefficient_orientation_90,coefficient_orientation_135,coefficient_orientation_180,coefficient_orientation_225,coefficient_orientation_270,coefficient_orientation_315
551888519,566958027,0.002835507428346263,0.6,0.0,0.022684059426770105,0.0,0.0,0.0,0.0,0.0,0.0
551888519,566958939,0.002559602546654723,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020476820373237784
551888519,588881375,0.002421021665231843,0.4,0.0,0.019368173321854743,0.0,0.0,0.0,0.0,0.0,0.0
551888519,588880944,0.002229248172544005,0.4,0.0,0.011115786863506264,0.0,0.006718198516845779,0.0,0.0,0.0,0.0
551888519,588880962,0.0021590086107493404,0.4,0.0,0.006186052000937147,0.0,0.0,0.0,0.0,0.011086016885057576,0.0
551888519,566958434,0.0019929068222111586,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.006292442411975153,0.009650812165714116
551888519,588880776,0.0018835695105757677,0.2,0.0,0.0,0.0,0.015068556084606142,0.0,0.0,0.0,0.0
551888519,588880815,0.0017192587587330256,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.013754070069864205,0.0
551888519,566957698,0.0017063071664060795,0.2,0.0,0.0,-0.013650457331248636,0.0,0.0,0.0,0.0,0.0
551888519,588881362,0.001652779672425954,0.4,0.0018163186505904272,0.0,0.0,0.0,0.0,0.0,0.0,0.011405918728817206
551888519,566958456,0.0015724629733201822,0.4,0.0,0.0,0.012579703786561458,0.0,0.0,0.0,0.0,0.0
551888519,566958813,0.0014849858446644294,0.6,0.0,0.0,0.0,0.0,0.0,0.0,-0.007099357028147406,0.00478052972916803
551888519,566958451,0.0014844907499111082,0.6,0.0032009674416237878,0.0,0.0,0.0,-0.008674958557665079,0.0,0.0,0.0
551888519,566956867,0.001313566129983215,0.4,0.0,0.0,0.0,-0.01050852903986572,0.0,0.0,0.0,0.0
551888519,566958234,0.001307030217588135,0.2,0.0,0.01045624174070508,0.0,0.0,0.0,0.0,0.0,0.0
551888519,566958030,0.001265316379396366,0.4,0.0,0.0,0.0,-0.010122531035170928,0.0,0.0,0.0,0.0
551888519,566957157,0.0012020693189796563,0.6,0.0,0.0,0.0073885151422693725,0.0,0.0,0.0,0.002228039409567878,0.0
551888519,566957541,0.00116562078904887,0.2,0.0,0.00932496631239096,0.0,0.0,0.0,0.0,0.0,0.0
551888519,566957740,0.0010790814707926119,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008632651766340895
551888519,566958244,0.0010762119209247352,0.6,0.0,0.0,0.008609695367397882,0.0,0.0,0.0,0.0,0.0
551888519,566957082,0.0010356749245139653,0.2,0.0,-0.0032556498459343775,0.0,0.005029749550177345,0.0,0.0,0.0,0.0
551888519,566957206,0.0010195331791008457,0.4,0.0,0.0,0.0,0.0056908494014860315,0.0,0.0,0.0,0.0024654160313207344
551888519,566958929,0.0009108713300352096,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.007286970640281677,0.0
551888519,566956983,0.0008697631414143656,0.4,0.0,0.0,0.0,0.006958105131314925,0.0,0.0,0.0,0.0
551888519,566956992,0.000772227792372086,0.4,-0.006177822338976688,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551888519,566957376,0.0007177919070146964,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005742335256117571
551888519,566957470,0.000700514066679431,0.2,0.005604112533435448,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551888519,588881066,0.0006924533089815047,0.2,0.0,0.0,0.0,0.0,-0.005539626471852037,0.0,0.0,0.0
551888519,566957923,0.0006391346000753537,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00511307680060283
551888519,566958819,0.0006317861693837046,0.4,0.0,0.00375876157763608,0.0012955277774335566,0.0,0.0,0.0,0.0,0.0
551888519,566959040,0.0005930745947287633,0.2,0.0,0.0,0.0,-0.004744596757830106,0.0,0.0,0.0,0.0
551888519,566957617,0.0005658340765970344,0.4,0.0,0.0,0.0016115217910519174,0.0,0.0,0.0,0.002915150821724357,0.0
551888519,566956861,0.0005222046342490145,0.2,0.0,0.0,0.0,0.0,0.0,0.0,-0.004177637073992116,0.0
551888519,566957111,0.0005142717749286538,0.4,0.0,0.0,0.00411417419942923,0.0,0.0,0.0,0.0,0.0
551888519,566958286,0.00037846520535919723,0.2,0.0,-0.003027721642873578,0.0,0.0,0.0,0.0,0.0,0.0
551888519,588881402,0.0003462417062692656,0.2,0.0,0.002769933650154125,0.0,0.0,0.0,0.0,0.0,0.0
551888519,566958904,0.0002796554645994978,0.2,0.0,0.0022372437167959822,0.0,0.0,0.0,0.0,0.0,0.0
551888519,566956689,0.00014949427891340665,0.2,0.0,-0.0011959542313072532,0.0,0.0,0.0,0.0,0.0,0.0
551888519,566957675,0.00010453338260133516,0.2,0.0,0.0,0.0008362670608106813,0.0,0.0,0.0,0.0,0.0
551888519,566957107,0.00010086198752874619,0.2,0.0,0.0,0.0,-0.0008068959002299695,0.0,0.0,0.0,0.0
551888519,566958422,9.016611779256673e-05,0.2,0.0,0.0,0.0007213289423405339,0.0,0.0,0.0,0.0,0.0
551888519,588881180,2.8545674134481817e-05,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022836539307585454
551888519,566957386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551888519,566958224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551888519,588880828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551888519,566958491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551888519,566958274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551888519,566957970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551888519,566957667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551888519,566958788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551888519,566958800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551888519,566957472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551888519,566957586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551888519,566957641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551888519,566958497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
