session_id,neuron_index,cell_specimen_id,importance_rank,mean_importance,std_importance,selection_frequency,selected_any_fold,stable_selected,coefficient_orientation_0,coefficient_orientation_45,coefficient_orientation_90,coefficient_orientation_135,coefficient_orientation_180,coefficient_orientation_225,coefficient_orientation_270,coefficient_orientation_315
591460070,27,593249049,1,0.23710616424519312,0.016345410679985316,1.0,True,True,0.0,0.0,0.0,0.6251516662814893,0.0,0.0,0.0,1.2716976476800557
591460070,60,593251148,2,0.22161736167034066,0.004897064785423889,1.0,True,True,0.0,0.0,0.0,1.7729388933627253,0.0,0.0,0.0,0.0
591460070,105,593248777,3,0.1424053022639573,0.018961831986951956,1.0,True,True,0.0,0.0,0.0,0.0,1.1392424181116585,0.0,0.0,0.0
591460070,107,593249583,4,0.14192662561638963,0.010696055789971853,1.0,True,True,-0.008626688924112553,0.0,0.04973520691692066,0.0,0.0,0.0,1.053268854521649,0.023782254568434795
591460070,10,593249042,5,0.1387495365468039,0.01732139143413344,1.0,True,True,0.0,1.109996292374431,0.0,0.0,0.0,0.0,0.0,0.0
591460070,53,593248921,6,0.10290160660353546,0.0033436286018864807,1.0,True,True,0.0,0.03057864077991146,-0.008372732315787787,0.0,0.0,0.7842614797325844,0.0,0.0
591460070,100,593248883,7,0.09522435410836252,0.005698273633579393,1.0,True,True,0.0,0.0,0.0,0.0,0.0,0.7617948328669002,0.0,0.0
591460070,142,593250023,8,0.07775193238091582,0.008654106360283584,1.0,True,True,0.0,0.0,0.0,0.0,0.0,0.6220154590473266,0.0,0.0
591460070,140,593251120,9,0.0754028683709246,0.014366031111063967,1.0,True,True,0.0,0.0,0.0,0.0,0.6032229469673968,0.0,0.0,0.0
591460070,37,593252676,10,0.06709086884943614,0.0054567933989925895,1.0,True,True,0.49027856895137845,0.0,0.0,0.0,0.04644838184411067,0.0,0.0,0.0
591460070,1,593252753,11,0.0670340246569834,0.010495883948654177,1.0,True,True,0.5362721972558672,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591460070,87,593252012,12,0.06630482437060292,0.010244230826425699,1.0,True,True,0.0,0.5304385949648234,0.0,0.0,0.0,0.0,0.0,0.0
591460070,88,593252022,13,0.06449261248666495,0.01941837478088166,1.0,True,True,0.0,0.0,0.40306727203169856,0.0,0.0,0.0,0.04591096902835188,-0.06696265883326906
591460070,56,593248949,14,0.06045614766926941,0.01430398051719161,1.0,True,True,0.0,0.0,0.0,0.1394257747263723,0.0,0.0,-0.007777551245296288,0.3364458553824867
591460070,82,593248741,15,0.05842716358623952,0.02053517491253204,1.0,True,True,0.46741730868991616,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591460070,66,593250328,16,0.05188955068459526,0.012444229468660636,1.0,True,True,0.0,0.0,0.0,0.0,0.4151164054767621,0.0,0.0,0.0
591460070,96,593250274,17,0.05159219959662129,0.015093506626989233,1.0,True,True,0.41273759677297034,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591460070,72,593248729,18,0.05016579426228133,0.004748754756465843,1.0,True,True,0.0,0.4013263540982506,0.0,0.0,0.0,0.0,0.0,0.0
591460070,101,593248771,19,0.04485972723904201,0.01034347437369602,1.0,True,True,0.0,0.3588778179123361,0.0,0.0,0.0,0.0,0.0,0.0
591460070,191,593249688,20,0.0429519132307132,0.015188096989904221,1.0,True,True,0.0,0.3436153058457056,0.0,0.0,0.0,0.0,0.0,0.0
591460070,47,593252555,21,0.04154458308277926,0.010394171771074542,1.0,True,True,0.32683076085125073,0.0,0.0,0.0,0.0,0.0,0.0,-0.005525903810983357
591460070,127,593249839,22,0.0409647293609423,0.007744058508159428,1.0,True,True,0.18081588669550547,0.0,0.0,0.0,0.0,-0.00392499314979673,0.14297695504223626,0.0
591460070,63,593251496,23,0.03815696280536536,0.0042294248459272465,1.0,True,True,0.0,0.0,0.3052557024429229,0.0,0.0,0.0,0.0,0.0
591460070,148,593249211,24,0.037797018687263664,0.010725305354508115,1.0,True,True,0.18510276034380593,0.0,0.0,0.0,0.11727338915430337,0.0,0.0,0.0
591460070,121,593251913,25,0.03655682223249114,0.008743530737917378,1.0,True,True,0.0,0.0,0.0,0.0,0.2924545778599291,0.0,0.0,0.0
591460070,67,593249122,26,0.03588663811930469,0.01282652246469232,1.0,True,True,0.0,0.0,0.1496419038700913,0.0,0.0,0.0,0.13745120108434622,0.0
591460070,118,593252690,27,0.03416562555680845,0.01761823695142569,1.0,True,True,0.0,0.0,0.2067283644617039,0.0,0.0,0.0,0.0,-0.06659663999276368
591460070,90,593253054,28,0.03342193647099877,0.022242443824061653,1.0,True,True,0.0,0.10839809850273226,0.0,0.0,0.0,0.1589773932652579,0.0,0.0
591460070,194,593248942,29,0.03220628894345593,0.00917110838233498,1.0,True,True,0.020108698307553362,0.0,0.0,0.0,0.2375416132400941,0.0,0.0,0.0
591460070,62,593251865,30,0.027920663395090216,0.007841108437976922,1.0,True,True,0.0,0.22336530716072173,0.0,0.0,0.0,0.0,0.0,0.0
591460070,3,593248693,31,0.02656562390963544,0.005279078234299513,1.0,True,True,0.0,0.0,0.18717482513248915,0.0,0.0,0.0,0.0,-0.025350166144594354
591460070,116,593250288,32,0.02579676651138609,0.006135639602084417,1.0,True,True,0.17309990165344152,0.03327423043764718,0.0,0.0,0.0,0.0,0.0,0.0
591460070,129,593252537,33,0.022263573049649803,0.021358347278911338,1.0,True,True,0.11729986861252147,0.0,0.0,0.0,0.0,-0.003268248155441669,0.0,0.0575404676292353
591460070,131,593252531,34,0.02060357346904212,0.01403257069388031,0.8,True,True,0.0,0.0,-0.16482858775233697,0.0,0.0,0.0,0.0,0.0
591460070,46,593252611,35,0.018380150119849913,0.01080045572913596,1.0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.1470412009587993,0.0
591460070,32,593252655,36,0.018211758683691313,0.010017654419729972,1.0,True,True,0.0,0.0,0.1456940694695305,0.0,0.0,0.0,0.0,0.0
591460070,197,593251208,37,0.01780992034140389,0.005860757692317108,1.0,True,True,0.0,0.14247936273123113,0.0,0.0,0.0,0.0,0.0,0.0
